file,ori,pre
401781883_.wav,1,1
401768379_.wav,0,0
401296595_.wav,1,1
401688022_.wav,1,1
401134171_.wav,1,0
401540561_.wav,1,1
401925068_.wav,0,0
401974950_.wav,1,1
401248049_.wav,1,1
401846359_.wav,0,0
401714885_.wav,0,0
401880636_.wav,1,1
401784329_.wav,1,1
401735751_.wav,0,0
401839441_.wav,0,0
401830390_.wav,1,0
401699871_.wav,0,0
401545924_.wav,1,1
401832878_.wav,0,0
401672838_.wav,1,0
401894818_.wav,0,0
401344475_.wav,0,0
401167611_.wav,0,0
401557740_.wav,1,0
401415213_.wav,1,1
401186591_.wav,1,1
401458693_.wav,0,0
401727173_.wav,0,1
401642146_.wav,1,0
401251570_.wav,0,0
401443333_.wav,0,0
401243591_.wav,0,0
401254309_.wav,1,1
401354954_.wav,0,0
401294995_.wav,1,1
401903788_.wav,1,1
401881837_.wav,0,0
401127485_.wav,1,1
401110875_.wav,1,0
401543589_.wav,1,1
401463788_.wav,1,0
401191257_.wav,1,1
401227571_.wav,0,0
401579717_.wav,1,1
401485796_.wav,1,0
401322363_.wav,0,0
401659650_.wav,0,0
401354698_.wav,0,0
401162295_.wav,1,1
401853806_.wav,0,0
401797624_.wav,1,1
401634720_.wav,1,1
401679960_.wav,1,0
401815998_.wav,0,0
401507873_.wav,1,1
401289785_.wav,0,0
401103453_.wav,1,0
401619314_.wav,1,1
401576335_.wav,0,0
401854954_.wav,0,0
401447117_.wav,0,1
401639406_.wav,1,0
401636917_.wav,1,1
401232960_.wav,1,1
401089383_.wav,0,0
401235709_.wav,0,0
401780957_.wav,1,1
401772999_.wav,1,1
401695795_.wav,0,0
401719070_.wav,0,0
401902149_.wav,0,0
401608929_.wav,0,0
401125339_.wav,0,0
401159527_.wav,1,1
401332550_.wav,1,1
401084869_.wav,1,1
401875285_.wav,1,0
401366748_.wav,1,0
401447809_.wav,1,1
401731888_.wav,0,0
401723253_.wav,0,0
401537806_.wav,0,0
401871690_.wav,0,0
401886492_.wav,0,0
401646315_.wav,0,0
401973572_.wav,0,0
401434524_.wav,0,0
401319582_.wav,1,1
401648005_.wav,1,0
401852087_.wav,0,0
401795207_.wav,1,1
401517046_.wav,1,1
401466447_.wav,0,0
401966674_.wav,0,0
401419192_.wav,0,0
401284146_.wav,0,0
401734653_.wav,1,1
401361602_.wav,0,0
401842584_.wav,1,1
401322143_.wav,1,0
401306889_.wav,1,1
401549282_.wav,0,0
401721953_.wav,1,1
401654888_.wav,0,0
401311625_.wav,0,0
401202639_.wav,1,1
401487223_.wav,0,0
401830946_.wav,0,0
401288067_.wav,0,0
401142003_.wav,0,0
401111599_.wav,1,1
401679585_.wav,1,0
401753062_.wav,0,0
401518399_.wav,0,0
401738080_.wav,0,0
401767025_.wav,1,1
401496122_.wav,0,0
401236213_.wav,1,1
401570499_.wav,0,0
401835008_.wav,0,0
401222777_.wav,1,1
401309231_.wav,1,0
401741633_.wav,0,1
401205657_.wav,1,1
401589815_.wav,0,0
401723616_.wav,1,1
401269959_.wav,1,1
401260449_.wav,0,0
401606496_.wav,1,1
401573591_.wav,0,0
401256799_.wav,1,1
401156397_.wav,1,1
401648328_.wav,0,1
401848856_.wav,1,0
401792801_.wav,0,0
401896293_.wav,0,1
401156919_.wav,1,1
401716320_.wav,0,0
401472379_.wav,0,0
401447188_.wav,1,1
401852970_.wav,0,1
401178530_.wav,0,0
401772046_.wav,1,1
401451291_.wav,1,1
401292495_.wav,1,1
401261196_.wav,1,1
401768762_.wav,1,1
401434145_.wav,1,0
401739960_.wav,0,0
401339594_.wav,1,1
401874812_.wav,0,1
401491466_.wav,0,0
401808901_.wav,0,0
401768786_.wav,0,0
401164512_.wav,0,0
401253582_.wav,1,1
401447571_.wav,0,0
401869051_.wav,1,1
401445525_.wav,0,0
401694225_.wav,0,0
401151695_.wav,0,0
401093521_.wav,0,0
401811528_.wav,1,1
401663814_.wav,0,0
401224342_.wav,0,1
401736482_.wav,1,1
401301929_.wav,0,0
401518774_.wav,1,0
401153591_.wav,1,0
401638920_.wav,0,0
401286910_.wav,0,0
401191191_.wav,0,0
401500780_.wav,1,1
401478763_.wav,1,1
401162712_.wav,0,0
401196653_.wav,1,1
401358046_.wav,0,0
401529534_.wav,1,0
401507606_.wav,0,0
401442005_.wav,0,0
401701423_.wav,0,0
401276979_.wav,1,1
401135347_.wav,1,1
401740475_.wav,1,0
401635694_.wav,0,0
401736342_.wav,1,1
401432189_.wav,0,0
401528252_.wav,0,0
401619319_.wav,1,1
401576149_.wav,1,1
401759742_.wav,0,0
401713852_.wav,1,1
401453003_.wav,0,0
401896363_.wav,0,1
401743706_.wav,1,1
401103381_.wav,0,1
401588554_.wav,0,0
401588335_.wav,1,1
401264788_.wav,0,0
401319259_.wav,0,0
401730641_.wav,0,0
401554107_.wav,0,0
401231207_.wav,0,0
401272864_.wav,1,1
401804578_.wav,0,0
401916799_.wav,1,1
401776682_.wav,1,1
401760995_.wav,0,0
401656530_.wav,1,1
401615233_.wav,0,0
401606793_.wav,0,0
401622771_.wav,1,1
401719805_.wav,1,0
401630289_.wav,0,1
401232368_.wav,1,1
401312619_.wav,1,1
401751955_.wav,1,1
401307846_.wav,1,1
401151963_.wav,1,0
401078673_.wav,0,0
401864591_.wav,0,0
401728875_.wav,0,0
401471970_.wav,0,0
401727528_.wav,0,0
401325510_.wav,0,0
401410073_.wav,1,0
401318233_.wav,0,0
401891078_.wav,1,1
401450079_.wav,0,1
401408239_.wav,1,1
401296615_.wav,1,1
401673791_.wav,0,0
401205850_.wav,1,0
401321432_.wav,0,0
401174669_.wav,0,1
401474013_.wav,0,0
401428187_.wav,1,1
401501638_.wav,0,0
401534902_.wav,1,1
401603593_.wav,0,0
401134009_.wav,0,0
401785310_.wav,0,0
401348110_.wav,0,0
401417845_.wav,1,1
401751391_.wav,0,0
401957730_.wav,0,0
401620296_.wav,0,0
401853149_.wav,0,0
401100769_.wav,1,1
401213588_.wav,0,0
401187262_.wav,1,1
401515584_.wav,0,0
401915372_.wav,0,0
401353477_.wav,1,1
401788924_.wav,1,1
401825400_.wav,1,1
401544898_.wav,1,1
401702818_.wav,0,0
401104853_.wav,0,0
401316467_.wav,1,0
401639083_.wav,1,1
401889398_.wav,0,0
401895373_.wav,1,1
401294608_.wav,0,0
401861423_.wav,1,1
401573035_.wav,1,0
401108651_.wav,1,1
401504380_.wav,0,0
401767557_.wav,1,1
401348756_.wav,1,1
401290114_.wav,0,0
401260252_.wav,0,0
401470618_.wav,1,1
401886356_.wav,0,0
401863869_.wav,1,1
401621569_.wav,0,0
401691097_.wav,1,0
401790828_.wav,0,0
401181529_.wav,0,0
401701330_.wav,1,1
401638364_.wav,0,0
401184208_.wav,0,1
401131801_.wav,1,0
401216420_.wav,0,0
401780216_.wav,0,0
401834775_.wav,1,1
401569735_.wav,0,0
401199025_.wav,0,0
401166369_.wav,0,0
401250313_.wav,0,0
401324154_.wav,1,0
401161397_.wav,0,0
401552712_.wav,0,0
401873177_.wav,1,1
401714597_.wav,1,1
401137495_.wav,1,0
401207563_.wav,0,0
401664992_.wav,0,0
401788277_.wav,0,0
401789352_.wav,1,0
401672049_.wav,1,1
401442308_.wav,1,0
401172161_.wav,0,0
401237649_.wav,0,0
401612546_.wav,1,0
401156565_.wav,0,0
401105285_.wav,1,1
401229497_.wav,1,0
401643225_.wav,0,0
401827159_.wav,1,1
401708129_.wav,1,0
401503990_.wav,0,0
401477600_.wav,1,1
401862492_.wav,0,0
401759012_.wav,0,0
401614693_.wav,0,1
401314882_.wav,1,1
401160035_.wav,0,0
401271077_.wav,0,1
401457381_.wav,0,0
401300448_.wav,0,0
401707005_.wav,0,0
401179563_.wav,0,0
401772522_.wav,0,0
401593660_.wav,1,1
401685822_.wav,0,0
401488241_.wav,1,1
401737086_.wav,1,1
401276094_.wav,1,0
401838450_.wav,0,0
401911174_.wav,1,1
401299570_.wav,0,1
401206947_.wav,1,1
401628979_.wav,1,1
401155933_.wav,0,0
401640152_.wav,0,0
401182115_.wav,1,1
401133625_.wav,1,1
401237085_.wav,1,1
401856683_.wav,0,0
401628075_.wav,0,0
401552628_.wav,0,0
401576523_.wav,0,0
401217617_.wav,0,0
401786470_.wav,0,0
401932724_.wav,0,0
401176761_.wav,1,1
401856967_.wav,1,1
401103359_.wav,1,1
401275805_.wav,0,0
401828604_.wav,0,0
401643312_.wav,1,1
401881120_.wav,1,0
401113621_.wav,0,0
401745353_.wav,0,1
401849818_.wav,0,0
401356941_.wav,1,1
401719558_.wav,0,0
401557539_.wav,0,0
401811766_.wav,0,1
401586589_.wav,0,0
401738027_.wav,1,1
401226428_.wav,0,0
401853314_.wav,0,0
401588341_.wav,1,1
401344160_.wav,1,1
401166362_.wav,0,0
401657212_.wav,0,0
401604166_.wav,1,1
401486186_.wav,1,1
401594427_.wav,1,1
401171325_.wav,1,1
401760078_.wav,0,0
401307012_.wav,0,0
401650411_.wav,0,1
401499167_.wav,1,1
401628464_.wav,0,1
401326620_.wav,0,0
401251675_.wav,1,1
401312605_.wav,0,0
401195158_.wav,1,1
401070917_.wav,1,1
401201971_.wav,1,1
401344508_.wav,0,0
401847201_.wav,1,1
401164445_.wav,0,0
401849306_.wav,0,0
401665617_.wav,1,0
401617754_.wav,1,0
401330120_.wav,1,1
401541376_.wav,1,0
401744628_.wav,1,1
401528594_.wav,1,1
401116795_.wav,0,0
401715797_.wav,1,1
401158904_.wav,1,1
401850816_.wav,0,0
401152126_.wav,1,1
401324693_.wav,1,1
401213331_.wav,1,1
401393803_.wav,1,1
401527442_.wav,0,0
401546272_.wav,0,0
401875752_.wav,0,0
401677202_.wav,1,1
401427087_.wav,0,0
401152871_.wav,1,0
401127545_.wav,0,0
401868082_.wav,0,0
401196263_.wav,1,1
401090527_.wav,1,1
401665549_.wav,1,1
401695156_.wav,1,1
401162226_.wav,0,0
401793580_.wav,0,0
401821195_.wav,1,0
401399677_.wav,1,1
401784972_.wav,1,0
401618450_.wav,1,0
401710444_.wav,1,1
401567752_.wav,0,0
401692377_.wav,0,0
401860735_.wav,1,0
401822034_.wav,1,1
401156424_.wav,1,1
401872465_.wav,1,1
401778865_.wav,1,1
401672883_.wav,0,0
401833638_.wav,0,0
401664502_.wav,1,0
401352920_.wav,1,1
401514262_.wav,1,1
401185482_.wav,0,0
401631310_.wav,0,0
401128253_.wav,0,0
401751815_.wav,1,1
401877466_.wav,0,0
401650900_.wav,0,0
401816952_.wav,1,1
401838175_.wav,1,1
401787567_.wav,0,0
401614245_.wav,0,0
401322206_.wav,0,0
401961464_.wav,0,0
401264579_.wav,0,0
401652935_.wav,1,0
401645872_.wav,1,1
401813704_.wav,1,1
401187923_.wav,0,0
401822854_.wav,1,0
401175927_.wav,1,1
401601589_.wav,1,0
401514306_.wav,0,0
401908133_.wav,0,0
401638093_.wav,0,0
401199066_.wav,1,1
401313735_.wav,1,1
401247452_.wav,1,1
401632916_.wav,0,0
401195483_.wav,0,0
401145888_.wav,0,0
401302677_.wav,1,0
401796285_.wav,1,1
401754817_.wav,0,0
401250681_.wav,1,0
401802573_.wav,1,1
401626035_.wav,0,0
401212502_.wav,0,0
401833342_.wav,0,0
401662086_.wav,1,1
401773887_.wav,1,1
401487125_.wav,1,1
401623051_.wav,1,1
401486158_.wav,1,1
401619276_.wav,1,1
401669330_.wav,1,0
401793288_.wav,0,0
401410238_.wav,0,0
401451541_.wav,1,1
401848034_.wav,1,0
401744210_.wav,1,1
401525316_.wav,0,0
401831128_.wav,1,1
401177773_.wav,1,0
401524144_.wav,1,1
401642158_.wav,0,0
401281561_.wav,1,1
401133229_.wav,1,1
401886224_.wav,1,0
401234369_.wav,0,0
401648896_.wav,1,1
401263319_.wav,1,1
401524280_.wav,1,0
401298324_.wav,0,0
401189742_.wav,0,0
401551509_.wav,0,0
401416379_.wav,0,0
401711907_.wav,1,1
401857535_.wav,0,0
401753219_.wav,1,1
401314660_.wav,0,0
401394909_.wav,1,1
401270338_.wav,1,1
401168688_.wav,1,1
401141397_.wav,1,1
401744930_.wav,0,0
401416511_.wav,0,0
401957628_.wav,1,1
401365058_.wav,1,1
401291440_.wav,1,1
401753463_.wav,0,0
401554704_.wav,0,0
401677936_.wav,1,1
401166487_.wav,1,1
401267936_.wav,0,0
401683008_.wav,0,0
401132827_.wav,1,0
401847706_.wav,0,0
401846402_.wav,1,1
401745837_.wav,0,0
401330140_.wav,0,0
401141214_.wav,0,0
401295081_.wav,0,1
401752015_.wav,1,1
401771760_.wav,0,0
401684110_.wav,1,0
401258529_.wav,0,0
401802244_.wav,0,0
401632076_.wav,0,0
401508022_.wav,1,1
401742036_.wav,1,1
401586361_.wav,0,0
401813595_.wav,0,0
401171055_.wav,1,1
401118309_.wav,1,1
401910460_.wav,1,1
401485199_.wav,1,0
401306615_.wav,1,1
401192363_.wav,1,1
401146501_.wav,1,1
401499390_.wav,0,0
401882834_.wav,1,1
401659142_.wav,1,1
401511263_.wav,0,1
401326309_.wav,1,1
401284680_.wav,1,0
401915370_.wav,0,0
401451748_.wav,0,0
401160265_.wav,1,1
401153681_.wav,1,1
401433401_.wav,1,1
401701110_.wav,1,1
401684726_.wav,0,0
401586683_.wav,0,0
401230337_.wav,0,0
401537219_.wav,1,1
401465265_.wav,0,0
401579703_.wav,0,0
401117413_.wav,0,0
401123675_.wav,0,0
401144271_.wav,1,1
401329084_.wav,0,0
401269885_.wav,1,1
401727365_.wav,0,0
401505999_.wav,0,0
401712131_.wav,1,1
401328144_.wav,0,0
401265790_.wav,1,1
401955284_.wav,1,1
401184460_.wav,1,1
401177387_.wav,0,0
401127151_.wav,0,0
401306934_.wav,1,0
401618280_.wav,0,0
401689719_.wav,0,0
401184687_.wav,1,1
401465045_.wav,1,1
401648861_.wav,0,0
401415957_.wav,0,1
401491523_.wav,0,0
401688381_.wav,0,0
401653063_.wav,0,0
401301263_.wav,1,0
401245645_.wav,1,0
401659723_.wav,0,0
401187530_.wav,0,1
401826365_.wav,1,1
401374936_.wav,0,0
401805600_.wav,0,0
401538982_.wav,0,0
401632096_.wav,1,0
401762129_.wav,1,1
401711599_.wav,0,0
401737160_.wav,1,1
401590456_.wav,1,1
401191194_.wav,1,0
401190252_.wav,0,1
401481745_.wav,1,1
401334368_.wav,0,0
401935872_.wav,0,0
401973170_.wav,0,0
401311751_.wav,1,1
401173139_.wav,1,1
401764284_.wav,0,0
401242704_.wav,0,0
401169866_.wav,1,1
401481988_.wav,1,1
401728453_.wav,0,1
401363116_.wav,0,0
401616601_.wav,0,0
401282404_.wav,0,1
401211515_.wav,0,0
401407191_.wav,1,1
401745850_.wav,0,0
401420365_.wav,1,1
401180278_.wav,1,1
401184934_.wav,0,0
401291064_.wav,0,0
401460081_.wav,1,0
401309961_.wav,1,1
401232303_.wav,1,1
401324312_.wav,0,0
401549777_.wav,1,0
401450732_.wav,0,0
401609173_.wav,0,0
401919352_.wav,0,0
401140919_.wav,0,0
401721629_.wav,0,0
401285763_.wav,1,1
401790075_.wav,1,1
401254569_.wav,0,0
401771071_.wav,0,1
401197209_.wav,0,0
401703299_.wav,1,1
401154530_.wav,1,1
401618902_.wav,0,0
401681570_.wav,1,0
401785978_.wav,1,1
401509522_.wav,0,0
401587375_.wav,1,1
401660266_.wav,0,0
401178099_.wav,0,0
401703456_.wav,1,0
401887820_.wav,0,1
401932758_.wav,0,0
401279269_.wav,0,0
401694173_.wav,1,0
401196595_.wav,0,0
401480841_.wav,1,0
401833263_.wav,0,0
401902156_.wav,0,0
401082057_.wav,0,0
401157718_.wav,1,1
401361469_.wav,1,1
401116331_.wav,0,0
401554669_.wav,1,0
401545364_.wav,1,1
401201049_.wav,1,0
401699401_.wav,1,1
401842000_.wav,1,1
401691405_.wav,0,0
401227046_.wav,0,0
401189810_.wav,1,1
401757857_.wav,0,0
401115395_.wav,0,0
401569430_.wav,1,1
401142735_.wav,0,0
401355568_.wav,0,0
401833121_.wav,1,1
401860630_.wav,1,1
401635011_.wav,0,0
401609679_.wav,0,0
401542109_.wav,0,0
401705415_.wav,1,1
401493228_.wav,1,1
401439549_.wav,1,0
401671209_.wav,1,1
401495542_.wav,0,0
401655551_.wav,0,0
401703745_.wav,1,1
401143459_.wav,0,0
401245216_.wav,1,1
401554585_.wav,0,0
401311148_.wav,1,1
401518142_.wav,0,0
401837634_.wav,0,0
401516170_.wav,0,0
401915900_.wav,1,0
401463649_.wav,0,0
401682526_.wav,1,0
401161741_.wav,0,0
401287946_.wav,1,1
401685578_.wav,0,0
401597127_.wav,0,0
401739641_.wav,1,1
401271992_.wav,1,1
401474732_.wav,0,0
401820722_.wav,1,1
401221034_.wav,1,1
401748045_.wav,1,1
401767497_.wav,0,1
401195188_.wav,1,1
401139542_.wav,0,1
401150047_.wav,1,1
401307204_.wav,0,0
401862879_.wav,1,1
401564460_.wav,0,0
401646589_.wav,0,0
401138301_.wav,1,0
401522686_.wav,1,1
401123745_.wav,1,0
401126347_.wav,1,1
401262127_.wav,0,0
401185564_.wav,0,0
401200738_.wav,1,0
401643138_.wav,0,0
401168162_.wav,0,0
401263206_.wav,1,1
401881694_.wav,1,1
401633817_.wav,0,0
401388345_.wav,1,1
401466302_.wav,1,1
401509090_.wav,0,0
401754300_.wav,1,1
401845748_.wav,1,1
401632427_.wav,0,0
401142546_.wav,0,0
401743806_.wav,1,0
401751695_.wav,0,0
401269122_.wav,1,0
401646553_.wav,1,0
401868552_.wav,1,1
401751716_.wav,1,1
401689759_.wav,0,1
401907585_.wav,1,1
401241941_.wav,0,0
401248074_.wav,0,0
401304973_.wav,1,1
401637378_.wav,0,0
401217052_.wav,0,0
401242831_.wav,0,0
401954242_.wav,0,1
401095045_.wav,1,0
401245714_.wav,0,0
401949246_.wav,0,0
401514106_.wav,0,0
401462643_.wav,1,1
401723437_.wav,0,0
401359994_.wav,1,1
401573987_.wav,0,0
401630083_.wav,0,0
401093077_.wav,0,0
401452288_.wav,0,0
401467222_.wav,1,1
401264146_.wav,0,0
401267434_.wav,1,1
401958792_.wav,1,1
401213009_.wav,0,1
401672290_.wav,0,0
401461187_.wav,0,0
401507477_.wav,0,0
401202819_.wav,0,1
401810084_.wav,1,0
401112619_.wav,1,1
401114373_.wav,0,0
401281608_.wav,0,0
401532996_.wav,0,0
401293003_.wav,1,1
401794495_.wav,1,1
401585713_.wav,0,0
401711035_.wav,0,0
401259311_.wav,1,1
401557682_.wav,1,1
401870481_.wav,1,1
401641454_.wav,0,0
401636730_.wav,1,1
401302445_.wav,1,1
401916170_.wav,1,0
401434095_.wav,1,0
401138693_.wav,0,0
401122995_.wav,0,0
401115657_.wav,0,0
401691441_.wav,1,0
401879982_.wav,1,1
401504222_.wav,0,0
401724443_.wav,1,0
401175152_.wav,0,0
401158734_.wav,1,0
401765023_.wav,1,0
401759960_.wav,0,0
401412043_.wav,0,0
401776850_.wav,1,1
401198430_.wav,0,0
401251734_.wav,1,1
401829931_.wav,0,0
401395639_.wav,0,0
401159555_.wav,0,0
401142850_.wav,0,0
401719310_.wav,0,0
401184075_.wav,0,0
401498863_.wav,0,0
401704112_.wav,1,1
401672284_.wav,1,1
401201129_.wav,1,1
401815394_.wav,0,0
401130652_.wav,0,0
401832595_.wav,1,1
401279242_.wav,0,0
401706913_.wav,1,1
401159050_.wav,1,1
401353644_.wav,1,1
401699483_.wav,1,1
401619285_.wav,0,0
401196625_.wav,0,0
401691189_.wav,1,1
401889721_.wav,1,1
401495771_.wav,0,0
401886026_.wav,1,1
401162464_.wav,1,0
401770670_.wav,0,0
401843468_.wav,0,0
401467780_.wav,1,1
401798352_.wav,1,1
401154609_.wav,0,0
401776012_.wav,1,1
401397438_.wav,1,1
401232688_.wav,1,1
401465043_.wav,0,0
401217488_.wav,1,1
401284812_.wav,1,1
401300842_.wav,1,1
401684839_.wav,1,1
401423454_.wav,0,0
401135732_.wav,1,1
401507077_.wav,0,0
401814278_.wav,1,1
401140723_.wav,1,1
401739932_.wav,1,1
401288237_.wav,1,0
401259956_.wav,1,1
401285975_.wav,1,0
401837179_.wav,0,0
401079019_.wav,1,1
401287325_.wav,0,0
401077627_.wav,1,1
401187512_.wav,0,0
401632846_.wav,1,0
401452182_.wav,0,0
401088377_.wav,1,1
401313583_.wav,1,1
401477269_.wav,0,0
401397093_.wav,0,1
401827437_.wav,0,0
401254062_.wav,0,0
401566275_.wav,0,0
401686460_.wav,1,1
401806386_.wav,0,0
401737647_.wav,1,1
401215091_.wav,1,0
401617388_.wav,1,1
401312364_.wav,1,1
401173171_.wav,0,0
401275855_.wav,1,0
401405591_.wav,0,0
401646339_.wav,1,0
401897198_.wav,1,1
401190184_.wav,0,0
401461785_.wav,0,0
401246103_.wav,0,0
401180168_.wav,0,0
401216136_.wav,1,1
401183156_.wav,0,0
401113339_.wav,1,1
401718248_.wav,0,0
401271656_.wav,0,0
401764423_.wav,1,0
401703361_.wav,0,0
401189730_.wav,0,0
401274854_.wav,0,0
401077411_.wav,0,0
401535861_.wav,1,1
401167424_.wav,0,0
401853778_.wav,0,1
401232905_.wav,0,0
401173951_.wav,1,0
401714466_.wav,0,0
401435651_.wav,1,1
401331164_.wav,0,0
401275237_.wav,1,0
401703499_.wav,0,0
401415993_.wav,0,0
401272316_.wav,1,1
401237215_.wav,0,0
401205893_.wav,0,0
401113521_.wav,1,1
401609568_.wav,1,0
401148176_.wav,0,0
401229684_.wav,1,0
401833747_.wav,1,1
401471246_.wav,1,0
401481732_.wav,1,1
401451269_.wav,1,0
401322352_.wav,1,1
401210062_.wav,0,0
401721020_.wav,0,0
401705668_.wav,1,1
401456048_.wav,0,0
401159592_.wav,0,0
401598795_.wav,1,1
401742423_.wav,1,1
401704650_.wav,0,0
401196212_.wav,1,1
401399599_.wav,0,0
401452949_.wav,0,0
401660189_.wav,0,0
401767345_.wav,0,0
401187950_.wav,0,0
401091563_.wav,1,1
401633321_.wav,1,1
401423927_.wav,1,0
401700672_.wav,1,1
401580728_.wav,0,0
401641060_.wav,0,0
401176456_.wav,0,0
401375829_.wav,0,0
401640008_.wav,1,1
401778749_.wav,0,0
401481733_.wav,0,0
401351486_.wav,0,0
401767041_.wav,1,1
401743689_.wav,0,0
401896517_.wav,1,1
401669783_.wav,0,0
401862666_.wav,1,1
401450413_.wav,0,0
401275743_.wav,1,1
401216031_.wav,1,1
401654011_.wav,0,0
401589522_.wav,1,1
401590853_.wav,0,1
401814621_.wav,1,0
401434915_.wav,1,1
401239147_.wav,1,1
401321852_.wav,0,0
401349028_.wav,0,0
401784833_.wav,1,1
401263958_.wav,1,0
401316831_.wav,1,0
401251351_.wav,1,1
401558273_.wav,1,1
401828657_.wav,0,0
401622111_.wav,0,0
401426349_.wav,0,0
401214064_.wav,0,0
401230749_.wav,1,1
401071437_.wav,1,1
401610504_.wav,0,0
401853632_.wav,1,1
401127171_.wav,1,1
401148779_.wav,1,1
401326848_.wav,0,0
401617865_.wav,1,1
401125145_.wav,1,1
401662915_.wav,0,0
401264346_.wav,1,1
401194654_.wav,0,0
401275263_.wav,0,0
401682667_.wav,1,0
401735545_.wav,0,0
401271833_.wav,1,1
401685025_.wav,0,0
401447524_.wav,1,0
401231103_.wav,1,0
401922405_.wav,1,1
401110837_.wav,1,1
401280948_.wav,1,1
401909279_.wav,1,0
401730787_.wav,0,0
401628922_.wav,0,0
401183255_.wav,0,0
401488452_.wav,1,1
401749027_.wav,1,1
401124877_.wav,0,0
401271281_.wav,0,0
401425699_.wav,0,0
401867116_.wav,1,1
401284025_.wav,0,0
401670549_.wav,1,1
401460009_.wav,1,1
401720467_.wav,0,0
401476477_.wav,1,0
401524675_.wav,1,1
401173994_.wav,1,1
401673841_.wav,0,0
401167369_.wav,0,0
401524703_.wav,0,0
401150536_.wav,0,0
401850642_.wav,0,0
401289753_.wav,1,1
401246208_.wav,0,0
401638366_.wav,0,1
401226147_.wav,1,1
401319378_.wav,0,1
401641131_.wav,1,1
401134532_.wav,0,1
401911256_.wav,0,0
401392661_.wav,1,0
401912686_.wav,0,0
401332844_.wav,0,1
401413095_.wav,1,1
401477339_.wav,0,0
401649644_.wav,0,0
401549908_.wav,1,0
401294718_.wav,0,1
401846207_.wav,0,0
401753935_.wav,1,1
401764641_.wav,0,0
401335967_.wav,0,0
401734792_.wav,0,0
401436535_.wav,1,1
401552983_.wav,1,0
401624769_.wav,0,0
401805937_.wav,0,0
401542355_.wav,1,1
401411811_.wav,0,0
401418069_.wav,0,0
401874201_.wav,1,1
401218319_.wav,0,0
401170369_.wav,0,0
401440023_.wav,1,0
401118999_.wav,1,1
401441483_.wav,0,0
401644603_.wav,1,1
401234385_.wav,0,0
401301786_.wav,1,1
401766631_.wav,0,0
401394305_.wav,1,1
401680351_.wav,0,0
401173674_.wav,0,0
401298336_.wav,0,0
401726211_.wav,0,0
401520018_.wav,0,0
401394644_.wav,0,0
401448095_.wav,1,1
401669845_.wav,0,0
401186126_.wav,0,0
401293291_.wav,1,1
401343988_.wav,1,0
401236282_.wav,0,0
401868190_.wav,0,0
401629174_.wav,0,0
401160703_.wav,1,1
401311312_.wav,1,0
401227371_.wav,1,1
401894724_.wav,1,1
401240638_.wav,0,0
401136757_.wav,0,0
401395854_.wav,0,0
401524846_.wav,1,1
401511338_.wav,1,0
401462982_.wav,0,0
401072213_.wav,0,0
401105309_.wav,0,0
401638530_.wav,1,1
401894027_.wav,1,0
401366114_.wav,1,0
401202715_.wav,0,1
401302470_.wav,0,0
401497876_.wav,1,0
401300891_.wav,0,0
401816995_.wav,0,0
401631825_.wav,0,0
401496996_.wav,1,1
401327594_.wav,1,1
401835246_.wav,1,1
401132237_.wav,0,0
401761549_.wav,0,0
401625398_.wav,1,1
401616745_.wav,1,1
401267921_.wav,1,1
401771061_.wav,0,0
401827032_.wav,0,0
401261916_.wav,0,0
401099977_.wav,1,1
401484070_.wav,1,1
401940856_.wav,0,1
401560954_.wav,0,0
401694728_.wav,0,0
401823130_.wav,0,0
401622938_.wav,1,0
401462705_.wav,0,0
401588871_.wav,0,0
401841647_.wav,1,1
401645845_.wav,0,0
401319385_.wav,0,0
401162863_.wav,1,0
401113741_.wav,0,0
401311281_.wav,1,1
401311853_.wav,1,1
401667338_.wav,0,0
401874711_.wav,1,1
401773995_.wav,0,0
401130367_.wav,0,0
401232299_.wav,1,1
401615153_.wav,0,0
401200284_.wav,0,0
401190541_.wav,0,0
401763680_.wav,1,0
401716448_.wav,0,0
401180799_.wav,1,1
401534650_.wav,1,1
401887002_.wav,0,0
401778675_.wav,1,0
401899689_.wav,0,0
401727150_.wav,1,1
401720049_.wav,0,0
401731197_.wav,0,0
401693150_.wav,1,1
401172864_.wav,1,1
401258825_.wav,0,0
401545159_.wav,1,1
401780490_.wav,1,0
401122903_.wav,1,0
401410224_.wav,0,0
401951706_.wav,0,0
401897562_.wav,0,0
401227707_.wav,0,0
401249366_.wav,1,1
401913485_.wav,1,1
401257259_.wav,0,0
401431449_.wav,1,1
401456986_.wav,0,0
401843964_.wav,1,0
401689152_.wav,0,0
401757082_.wav,0,0
401273295_.wav,0,0
401671791_.wav,1,0
401515360_.wav,0,0
401676106_.wav,1,0
401107693_.wav,1,0
401834231_.wav,1,1
401504263_.wav,0,0
401272366_.wav,0,0
401174458_.wav,0,0
401135437_.wav,1,1
401700927_.wav,0,0
401857161_.wav,0,0
401624341_.wav,0,0
401504384_.wav,0,0
401217785_.wav,0,0
401223804_.wav,1,1
401778512_.wav,0,0
401803874_.wav,0,0
401266752_.wav,1,1
401757064_.wav,0,0
401234874_.wav,0,0
401491646_.wav,1,1
401778154_.wav,1,1
401384910_.wav,0,0
401454474_.wav,1,1
401784488_.wav,1,1
401079037_.wav,1,1
401838257_.wav,1,1
401331255_.wav,1,1
401189028_.wav,1,1
401203516_.wav,1,0
