,file,ori,pre
1930,401589757_.wav,1,1
1931,401602364_.wav,1,1
1932,401309348_.wav,0,0
1933,401193236_.wav,1,0
1934,401723357_.wav,0,0
1935,401621010_.wav,0,0
1936,401607650_.wav,0,0
1937,401620373_.wav,0,0
1938,401510419_.wav,0,1
1939,401211921_.wav,1,1
1940,401901983_.wav,0,0
1941,401908666_.wav,0,1
1942,401753792_.wav,0,0
1943,401628165_.wav,0,0
1944,401272003_.wav,1,0
1945,401696499_.wav,0,0
1946,401581050_.wav,1,1
1947,401677955_.wav,0,1
1948,401269156_.wav,1,1
1949,401390442_.wav,1,1
1950,401155275_.wav,1,1
1951,401767339_.wav,0,1
1952,401861230_.wav,1,1
1953,401112397_.wav,0,1
1954,401567905_.wav,0,0
1955,401657269_.wav,1,1
1956,401810582_.wav,1,1
1957,401144445_.wav,0,0
1958,401137968_.wav,0,0
1959,401573282_.wav,0,1
1960,401221709_.wav,0,1
1961,401872212_.wav,0,1
1962,401731091_.wav,1,1
1963,401252617_.wav,0,0
1964,401540384_.wav,1,1
1965,401249221_.wav,0,0
1966,401354472_.wav,0,0
1967,401556263_.wav,0,0
1968,401252549_.wav,1,1
1969,401950666_.wav,0,0
1970,401232089_.wav,1,1
1971,401312796_.wav,1,1
1972,401303034_.wav,1,1
1973,401862404_.wav,0,1
1974,401572097_.wav,0,0
1975,401472470_.wav,0,0
1976,401613696_.wav,1,1
1977,401208343_.wav,1,1
1978,401785485_.wav,1,1
1979,401421669_.wav,1,1
1980,401602448_.wav,1,1
1981,401744525_.wav,0,1
1982,401257752_.wav,0,0
1983,401984114_.wav,1,1
1984,401677729_.wav,0,0
1985,401421833_.wav,1,1
1986,401719746_.wav,0,0
1987,401172524_.wav,0,0
1988,401282173_.wav,0,1
1989,401172683_.wav,0,1
1990,401187687_.wav,1,1
1991,401706889_.wav,1,1
1992,401634040_.wav,0,0
1993,401649115_.wav,0,0
1994,401823797_.wav,1,1
1995,401351722_.wav,0,0
1996,401507660_.wav,1,1
1997,401137012_.wav,0,0
1998,401754067_.wav,0,0
1999,401604372_.wav,0,0
2000,401127585_.wav,1,1
2001,401587561_.wav,0,0
2002,401295018_.wav,0,0
2003,401594008_.wav,0,0
2004,401311775_.wav,0,1
2005,401704890_.wav,1,1
2006,401150168_.wav,0,1
2007,401874753_.wav,1,1
2008,401778776_.wav,0,0
2009,401667611_.wav,1,1
2010,401609025_.wav,0,0
2011,401143277_.wav,1,1
2012,401347628_.wav,0,1
2013,401440147_.wav,0,0
2014,401897826_.wav,0,0
2015,401175869_.wav,0,1
2016,401494367_.wav,0,0
2017,401248983_.wav,1,1
2018,401702170_.wav,0,1
2019,401119107_.wav,0,0
2020,401898701_.wav,0,0
2021,401653643_.wav,0,0
2022,401254132_.wav,1,1
2023,401884532_.wav,0,0
2024,401230784_.wav,0,1
2025,401827243_.wav,0,0
2026,401676961_.wav,1,1
2027,401248837_.wav,1,1
2028,401231730_.wav,0,1
2029,401129636_.wav,0,0
2030,401218539_.wav,0,1
2031,401777762_.wav,0,0
2032,401777371_.wav,1,1
2033,401692380_.wav,1,1
2034,401306668_.wav,1,1
2035,401477642_.wav,1,1
2036,401778012_.wav,0,0
2037,401531216_.wav,1,1
2038,401323269_.wav,0,0
2039,401646861_.wav,1,1
2040,401277359_.wav,1,1
2041,401252672_.wav,1,1
2042,401121233_.wav,0,0
2043,401475388_.wav,1,1
2044,401821013_.wav,1,1
2045,401594520_.wav,0,0
2046,401265193_.wav,1,1
2047,401609505_.wav,1,1
2048,401459276_.wav,1,1
2049,401851758_.wav,1,1
2050,401368462_.wav,0,0
2051,401310469_.wav,1,1
2052,401172752_.wav,1,1
2053,401130883_.wav,1,1
2054,401881129_.wav,1,1
2055,401486526_.wav,0,1
2056,401734185_.wav,0,0
2057,401165037_.wav,0,0
2058,401506896_.wav,1,1
2059,401841507_.wav,0,0
2060,401220844_.wav,1,1
2061,401103267_.wav,1,0
2062,401862193_.wav,0,0
2063,401719549_.wav,0,1
2064,401707358_.wav,1,1
2065,401512079_.wav,1,0
2066,401806186_.wav,1,1
2067,401513195_.wav,0,1
2068,401733537_.wav,0,0
2069,401405050_.wav,0,1
2070,401588747_.wav,0,1
2071,401765988_.wav,1,1
2072,401914791_.wav,1,1
2073,401208815_.wav,0,0
2074,401730992_.wav,1,1
2075,401194193_.wav,0,0
2076,401451835_.wav,0,0
2077,401325552_.wav,0,0
2078,401437144_.wav,0,1
2079,401772526_.wav,0,1
2080,401195618_.wav,0,1
2081,401897068_.wav,0,0
2082,401711941_.wav,1,1
2083,401859331_.wav,1,1
2084,401491040_.wav,1,1
2085,401494517_.wav,0,0
2086,401251754_.wav,0,0
2087,401406987_.wav,0,1
2088,401813894_.wav,0,0
2089,401352480_.wav,0,0
2090,401740339_.wav,0,0
2091,401593932_.wav,1,1
2092,401725952_.wav,0,0
2093,401739513_.wav,1,1
2094,401182386_.wav,1,1
2095,401692319_.wav,1,1
2096,401760328_.wav,1,1
2097,401224571_.wav,1,1
2098,401692340_.wav,1,1
2099,401262754_.wav,1,1
2100,401892138_.wav,0,1
2101,401441889_.wav,1,1
2102,401197561_.wav,0,0
2103,401334872_.wav,0,0
2104,401805071_.wav,1,1
2105,401805132_.wav,1,1
2106,401499112_.wav,0,0
2107,401737752_.wav,0,0
2108,401741735_.wav,1,1
2109,401613464_.wav,1,1
2110,401686398_.wav,0,1
2111,401623158_.wav,0,0
2112,401203768_.wav,1,1
2113,401304073_.wav,0,0
2114,401172974_.wav,0,1
2115,401365418_.wav,1,1
2116,401136263_.wav,0,0
2117,401316712_.wav,0,1
2118,401593611_.wav,1,1
2119,401708024_.wav,0,0
2120,401859871_.wav,0,0
2121,401831447_.wav,0,0
2122,401533385_.wav,0,0
2123,401615600_.wav,0,0
2124,401533302_.wav,0,1
2125,401606852_.wav,0,0
2126,401330275_.wav,0,0
2127,401225510_.wav,0,1
2128,401727107_.wav,0,1
2129,401884760_.wav,1,1
2130,401271323_.wav,0,0
2131,401251880_.wav,1,1
2132,401789583_.wav,1,0
2133,401259726_.wav,1,0
2134,401878219_.wav,1,1
2135,401366256_.wav,0,0
2136,401101513_.wav,1,1
2137,401651984_.wav,0,0
2138,401649350_.wav,1,1
2139,401231251_.wav,0,0
2140,401339120_.wav,0,0
2141,401253187_.wav,1,1
2142,401602296_.wav,1,1
2143,401172735_.wav,0,0
2144,401233232_.wav,0,1
2145,401155816_.wav,0,0
2146,401943204_.wav,0,0
2147,401514304_.wav,1,1
2148,401204240_.wav,1,1
2149,401265649_.wav,0,1
2150,401808966_.wav,0,0
2151,401139607_.wav,0,0
2152,401282851_.wav,1,1
2153,401456707_.wav,0,1
2154,401175782_.wav,0,1
2155,401287701_.wav,0,0
2156,401872217_.wav,1,1
2157,401673387_.wav,1,1
2158,401713223_.wav,1,1
2159,401184416_.wav,1,1
2160,401774931_.wav,1,1
2161,401503868_.wav,0,0
2162,401373216_.wav,0,1
2163,401820733_.wav,0,0
2164,401627593_.wav,0,0
2165,401839456_.wav,0,0
2166,401823947_.wav,0,0
2167,401198696_.wav,1,1
2168,401219523_.wav,1,1
2169,401151650_.wav,0,0
2170,401885249_.wav,0,0
2171,401473858_.wav,0,0
2172,401832482_.wav,0,0
2173,401077817_.wav,0,0
2174,401245279_.wav,1,1
2175,401509296_.wav,1,1
2176,401647114_.wav,0,0
2177,401760231_.wav,0,0
2178,401314005_.wav,0,0
2179,401712406_.wav,0,1
2180,401621887_.wav,0,0
2181,401171637_.wav,1,1
2182,401113239_.wav,0,1
2183,401365768_.wav,1,1
2184,401803894_.wav,0,0
2185,401867727_.wav,1,1
2186,401748789_.wav,0,0
2187,401478269_.wav,0,1
2188,401656230_.wav,0,0
2189,401669212_.wav,0,0
2190,401605049_.wav,1,1
2191,401813926_.wav,1,1
2192,401674508_.wav,1,1
2193,401441896_.wav,0,0
2194,401706189_.wav,0,1
2195,401660824_.wav,1,1
2196,401289747_.wav,0,0
2197,401594273_.wav,1,1
2198,401638558_.wav,0,1
2199,401399055_.wav,0,1
2200,401154485_.wav,1,0
2201,401585106_.wav,0,0
2202,401501828_.wav,1,1
2203,401287541_.wav,1,1
2204,401868937_.wav,0,0
2205,401452544_.wav,1,1
2206,401724356_.wav,0,1
2207,401325042_.wav,1,1
2208,401732389_.wav,1,1
2209,401788616_.wav,1,1
2210,401799768_.wav,1,0
2211,401904824_.wav,0,0
2212,401430391_.wav,0,0
2213,401428264_.wav,1,1
2214,401269603_.wav,0,1
2215,401539134_.wav,0,1
2216,401371387_.wav,1,1
2217,401632471_.wav,0,1
2218,401857262_.wav,1,1
2219,401165862_.wav,0,0
2220,401513743_.wav,0,0
2221,401865203_.wav,0,0
2222,401726758_.wav,0,1
2223,401263155_.wav,1,0
2224,401572601_.wav,1,0
2225,401899926_.wav,1,1
2226,401500253_.wav,0,0
2227,401232125_.wav,1,1
2228,401299393_.wav,1,1
2229,401331044_.wav,1,1
2230,401915096_.wav,0,0
2231,401499300_.wav,0,0
2232,401525360_.wav,1,1
2233,401646965_.wav,0,1
2234,401412634_.wav,0,1
2235,401760434_.wav,0,0
2236,401793986_.wav,0,0
2237,401177489_.wav,0,0
2238,401723109_.wav,0,0
2239,401756075_.wav,0,1
2240,401126101_.wav,1,1
2241,401618771_.wav,0,0
2242,401372414_.wav,0,0
2243,401608940_.wav,1,1
2244,401794407_.wav,0,0
2245,401308975_.wav,0,0
2246,401674422_.wav,0,0
2247,401866930_.wav,0,0
2248,401887271_.wav,1,1
2249,401103735_.wav,0,0
2250,401796933_.wav,1,1
2251,401607544_.wav,0,0
2252,401179244_.wav,1,1
2253,401217490_.wav,0,0
2254,401668431_.wav,1,1
2255,401658043_.wav,1,1
2256,401206046_.wav,1,1
2257,401149437_.wav,0,0
2258,401740097_.wav,1,1
2259,401095871_.wav,0,0
2260,401285582_.wav,0,0
2261,401477451_.wav,0,0
2262,401627038_.wav,1,1
2263,401233265_.wav,1,1
2264,401219525_.wav,1,1
2265,401429921_.wav,0,0
2266,401254187_.wav,0,1
2267,401765890_.wav,0,0
2268,401119435_.wav,0,1
2269,401897056_.wav,1,1
2270,401496615_.wav,1,1
2271,401670915_.wav,0,0
2272,401309233_.wav,1,1
2273,401931872_.wav,0,0
2274,401890527_.wav,1,1
2275,401832657_.wav,1,1
2276,401703735_.wav,1,1
2277,401445751_.wav,1,1
2278,401191320_.wav,0,0
2279,401636034_.wav,0,0
2280,401887854_.wav,1,1
2281,401681571_.wav,0,1
2282,401357117_.wav,0,0
2283,401577525_.wav,1,1
2284,401174018_.wav,1,1
2285,401808312_.wav,0,0
2286,401378752_.wav,1,1
2287,401630351_.wav,0,0
2288,401892066_.wav,1,1
2289,401579694_.wav,1,1
2290,401168297_.wav,0,1
2291,401515731_.wav,0,1
2292,401896785_.wav,1,1
2293,401251627_.wav,1,0
2294,401488997_.wav,0,1
2295,401310092_.wav,1,1
2296,401733732_.wav,0,0
2297,401482336_.wav,0,1
2298,401395584_.wav,0,0
2299,401947554_.wav,0,1
2300,401484788_.wav,0,1
2301,401560301_.wav,0,0
2302,401500100_.wav,1,1
2303,401793997_.wav,1,1
2304,401193555_.wav,1,1
2305,401733957_.wav,1,0
2306,401952076_.wav,1,1
2307,401933706_.wav,1,1
2308,401085311_.wav,1,0
2309,401130091_.wav,1,1
2310,401641962_.wav,0,1
2311,401800726_.wav,0,0
2312,401705529_.wav,0,0
2313,401311132_.wav,0,1
2314,401354998_.wav,1,0
2315,401099857_.wav,1,1
2316,401077093_.wav,0,1
2317,401212463_.wav,0,0
2318,401198959_.wav,0,0
2319,401331457_.wav,0,0
2320,401742831_.wav,1,1
2321,401679424_.wav,0,0
2322,401401725_.wav,0,0
2323,401723918_.wav,1,1
2324,401664833_.wav,0,0
2325,401560830_.wav,1,1
2326,401361491_.wav,0,0
2327,401553475_.wav,1,1
2328,401100197_.wav,0,0
2329,401791191_.wav,1,1
2330,401886545_.wav,0,0
2331,401781883_.wav,1,1
2332,401768379_.wav,0,1
2333,401296595_.wav,1,1
2334,401688022_.wav,1,1
2335,401134171_.wav,1,1
2336,401540561_.wav,1,1
2337,401925068_.wav,0,0
2338,401974950_.wav,1,1
2339,401248049_.wav,1,1
2340,401846359_.wav,0,0
2341,401714885_.wav,0,0
2342,401880636_.wav,1,1
2343,401784329_.wav,1,1
2344,401735751_.wav,0,0
2345,401839441_.wav,0,0
2346,401830390_.wav,1,1
2347,401699871_.wav,0,1
2348,401545924_.wav,1,1
2349,401832878_.wav,0,0
2350,401672838_.wav,1,0
2351,401894818_.wav,0,1
2352,401344475_.wav,0,0
2353,401167611_.wav,0,0
2354,401557740_.wav,1,1
2355,401415213_.wav,1,1
2356,401186591_.wav,1,1
2357,401458693_.wav,0,0
2358,401727173_.wav,0,1
2359,401642146_.wav,1,1
2360,401251570_.wav,0,0
2361,401443333_.wav,0,1
2362,401243591_.wav,0,1
2363,401254309_.wav,1,1
2364,401354954_.wav,0,0
2365,401294995_.wav,1,1
2366,401903788_.wav,1,1
2367,401881837_.wav,0,0
2368,401127485_.wav,1,1
2369,401110875_.wav,1,0
2370,401543589_.wav,1,1
2371,401463788_.wav,1,0
2372,401191257_.wav,1,1
2373,401227571_.wav,0,0
2374,401579717_.wav,1,1
2375,401485796_.wav,1,1
2376,401322363_.wav,0,0
2377,401659650_.wav,0,1
2378,401354698_.wav,0,1
2379,401162295_.wav,1,1
2380,401853806_.wav,0,0
2381,401797624_.wav,1,1
2382,401634720_.wav,1,1
2383,401679960_.wav,1,1
2384,401815998_.wav,0,0
2385,401507873_.wav,1,1
2386,401289785_.wav,0,1
2387,401103453_.wav,1,1
2388,401619314_.wav,1,1
2389,401576335_.wav,0,0
2390,401854954_.wav,0,1
2391,401447117_.wav,0,1
2392,401639406_.wav,1,1
2393,401636917_.wav,1,1
2394,401232960_.wav,1,1
2395,401089383_.wav,0,0
2396,401235709_.wav,0,0
2397,401780957_.wav,1,1
2398,401772999_.wav,1,1
2399,401695795_.wav,0,0
2400,401719070_.wav,0,0
2401,401902149_.wav,0,0
2402,401608929_.wav,0,0
2403,401125339_.wav,0,0
2404,401159527_.wav,1,1
2405,401332550_.wav,1,1
2406,401084869_.wav,1,1
2407,401875285_.wav,1,1
2408,401366748_.wav,1,0
2409,401447809_.wav,1,1
2410,401731888_.wav,0,0
2411,401723253_.wav,0,0
2412,401537806_.wav,0,0
2413,401871690_.wav,0,0
2414,401886492_.wav,0,0
2415,401646315_.wav,0,1
2416,401973572_.wav,0,0
2417,401434524_.wav,0,0
2418,401319582_.wav,1,1
2419,401648005_.wav,1,1
2420,401852087_.wav,0,0
2421,401795207_.wav,1,1
2422,401517046_.wav,1,1
2423,401466447_.wav,0,1
2424,401966674_.wav,0,0
2425,401419192_.wav,0,1
2426,401284146_.wav,0,1
2427,401734653_.wav,1,1
2428,401361602_.wav,0,0
2429,401842584_.wav,1,1
2430,401322143_.wav,1,1
2431,401306889_.wav,1,1
2432,401549282_.wav,0,0
2433,401721953_.wav,1,1
2434,401654888_.wav,0,0
2435,401311625_.wav,0,0
2436,401202639_.wav,1,1
2437,401487223_.wav,0,1
2438,401830946_.wav,0,0
2439,401288067_.wav,0,0
2440,401142003_.wav,0,0
2441,401111599_.wav,1,1
2442,401679585_.wav,1,0
2443,401753062_.wav,0,0
2444,401518399_.wav,0,0
2445,401738080_.wav,0,0
2446,401767025_.wav,1,1
2447,401496122_.wav,0,1
2448,401236213_.wav,1,1
2449,401570499_.wav,0,0
2450,401835008_.wav,0,1
2451,401222777_.wav,1,1
2452,401309231_.wav,1,1
2453,401741633_.wav,0,1
2454,401205657_.wav,1,1
2455,401589815_.wav,0,1
2456,401723616_.wav,1,1
2457,401269959_.wav,1,1
2458,401260449_.wav,0,0
2459,401606496_.wav,1,1
2460,401573591_.wav,0,0
2461,401256799_.wav,1,1
2462,401156397_.wav,1,1
2463,401648328_.wav,0,1
2464,401848856_.wav,1,0
2465,401792801_.wav,0,0
2466,401896293_.wav,0,1
2467,401156919_.wav,1,1
2468,401716320_.wav,0,0
2469,401472379_.wav,0,1
2470,401447188_.wav,1,1
2471,401852970_.wav,0,1
2472,401178530_.wav,0,0
2473,401772046_.wav,1,1
2474,401451291_.wav,1,1
2475,401292495_.wav,1,1
2476,401261196_.wav,1,1
2477,401768762_.wav,1,1
2478,401434145_.wav,1,1
2479,401739960_.wav,0,0
2480,401339594_.wav,1,1
2481,401874812_.wav,0,1
2482,401491466_.wav,0,1
2483,401808901_.wav,0,0
2484,401768786_.wav,0,0
2485,401164512_.wav,0,0
2486,401253582_.wav,1,1
2487,401447571_.wav,0,1
2488,401869051_.wav,1,1
2489,401445525_.wav,0,1
2490,401694225_.wav,0,0
2491,401151695_.wav,0,0
2492,401093521_.wav,0,0
2493,401811528_.wav,1,1
2494,401663814_.wav,0,0
2495,401224342_.wav,0,1
2496,401736482_.wav,1,1
2497,401301929_.wav,0,0
2498,401518774_.wav,1,0
2499,401153591_.wav,1,1
2500,401638920_.wav,0,0
2501,401286910_.wav,0,0
2502,401191191_.wav,0,0
2503,401500780_.wav,1,1
2504,401478763_.wav,1,1
2505,401162712_.wav,0,0
2506,401196653_.wav,1,1
2507,401358046_.wav,0,1
2508,401529534_.wav,1,1
2509,401507606_.wav,0,0
2510,401442005_.wav,0,0
2511,401701423_.wav,0,0
2512,401276979_.wav,1,1
2513,401135347_.wav,1,1
2514,401740475_.wav,1,1
2515,401635694_.wav,0,0
2516,401736342_.wav,1,1
2517,401432189_.wav,0,1
2518,401528252_.wav,0,0
2519,401619319_.wav,1,1
2520,401576149_.wav,1,1
2521,401759742_.wav,0,0
2522,401713852_.wav,1,1
2523,401453003_.wav,0,0
2524,401896363_.wav,0,1
2525,401743706_.wav,1,1
2526,401103381_.wav,0,1
2527,401588554_.wav,0,0
2528,401588335_.wav,1,1
2529,401264788_.wav,0,0
2530,401319259_.wav,0,0
2531,401730641_.wav,0,0
2532,401554107_.wav,0,0
2533,401231207_.wav,0,1
2534,401272864_.wav,1,1
2535,401804578_.wav,0,0
2536,401916799_.wav,1,1
2537,401776682_.wav,1,1
2538,401760995_.wav,0,0
2539,401656530_.wav,1,1
2540,401615233_.wav,0,0
2541,401606793_.wav,0,1
2542,401622771_.wav,1,1
2543,401719805_.wav,1,1
2544,401630289_.wav,0,1
2545,401232368_.wav,1,1
2546,401312619_.wav,1,1
2547,401751955_.wav,1,1
2548,401307846_.wav,1,1
2549,401151963_.wav,1,1
2550,401078673_.wav,0,0
2551,401864591_.wav,0,0
2552,401728875_.wav,0,1
2553,401471970_.wav,0,1
2554,401727528_.wav,0,1
2555,401325510_.wav,0,0
2556,401410073_.wav,1,1
2557,401318233_.wav,0,0
2558,401891078_.wav,1,1
2559,401450079_.wav,0,1
2560,401408239_.wav,1,1
2561,401296615_.wav,1,1
2562,401673791_.wav,0,0
2563,401205850_.wav,1,0
2564,401321432_.wav,0,0
2565,401174669_.wav,0,1
2566,401474013_.wav,0,0
2567,401428187_.wav,1,1
2568,401501638_.wav,0,0
2569,401534902_.wav,1,1
2570,401603593_.wav,0,1
2571,401134009_.wav,0,0
2572,401785310_.wav,0,0
2573,401348110_.wav,0,0
2574,401417845_.wav,1,1
2575,401751391_.wav,0,1
2576,401957730_.wav,0,0
2577,401620296_.wav,0,0
2578,401853149_.wav,0,0
2579,401100769_.wav,1,1
2580,401213588_.wav,0,1
2581,401187262_.wav,1,1
2582,401515584_.wav,0,0
2583,401915372_.wav,0,1
2584,401353477_.wav,1,1
2585,401788924_.wav,1,1
2586,401825400_.wav,1,1
2587,401544898_.wav,1,1
2588,401702818_.wav,0,0
2589,401104853_.wav,0,1
2590,401316467_.wav,1,1
2591,401639083_.wav,1,1
2592,401889398_.wav,0,0
2593,401895373_.wav,1,1
2594,401294608_.wav,0,0
2595,401861423_.wav,1,1
2596,401573035_.wav,1,1
2597,401108651_.wav,1,1
2598,401504380_.wav,0,0
2599,401767557_.wav,1,1
2600,401348756_.wav,1,1
2601,401290114_.wav,0,0
2602,401260252_.wav,0,0
2603,401470618_.wav,1,1
2604,401886356_.wav,0,1
2605,401863869_.wav,1,1
2606,401621569_.wav,0,0
2607,401691097_.wav,1,0
2608,401790828_.wav,0,0
2609,401181529_.wav,0,0
2610,401701330_.wav,1,1
2611,401638364_.wav,0,0
2612,401184208_.wav,0,1
2613,401131801_.wav,1,1
2614,401216420_.wav,0,1
2615,401780216_.wav,0,0
2616,401834775_.wav,1,0
2617,401569735_.wav,0,0
2618,401199025_.wav,0,1
2619,401166369_.wav,0,0
2620,401250313_.wav,0,1
2621,401324154_.wav,1,1
2622,401161397_.wav,0,0
2623,401552712_.wav,0,0
2624,401873177_.wav,1,1
2625,401714597_.wav,1,1
2626,401137495_.wav,1,1
2627,401207563_.wav,0,0
2628,401664992_.wav,0,0
2629,401788277_.wav,0,0
2630,401789352_.wav,1,1
2631,401672049_.wav,1,1
2632,401442308_.wav,1,1
2633,401172161_.wav,0,0
2634,401237649_.wav,0,0
2635,401612546_.wav,1,0
2636,401156565_.wav,0,0
2637,401105285_.wav,1,1
2638,401229497_.wav,1,0
2639,401643225_.wav,0,1
2640,401827159_.wav,1,1
2641,401708129_.wav,1,1
2642,401503990_.wav,0,1
2643,401477600_.wav,1,1
2644,401862492_.wav,0,1
2645,401759012_.wav,0,0
2646,401614693_.wav,0,1
2647,401314882_.wav,1,1
2648,401160035_.wav,0,0
2649,401271077_.wav,0,1
2650,401457381_.wav,0,0
2651,401300448_.wav,0,0
2652,401707005_.wav,0,0
2653,401179563_.wav,0,0
2654,401772522_.wav,0,0
2655,401593660_.wav,1,1
2656,401685822_.wav,0,0
2657,401488241_.wav,1,1
2658,401737086_.wav,1,1
2659,401276094_.wav,1,1
2660,401838450_.wav,0,0
2661,401911174_.wav,1,1
2662,401299570_.wav,0,1
2663,401206947_.wav,1,1
2664,401628979_.wav,1,1
2665,401155933_.wav,0,1
2666,401640152_.wav,0,0
2667,401182115_.wav,1,1
2668,401133625_.wav,1,1
2669,401237085_.wav,1,1
2670,401856683_.wav,0,1
2671,401628075_.wav,0,0
2672,401552628_.wav,0,1
2673,401576523_.wav,0,1
2674,401217617_.wav,0,0
2675,401786470_.wav,0,0
2676,401932724_.wav,0,0
2677,401176761_.wav,1,1
2678,401856967_.wav,1,1
2679,401103359_.wav,1,1
2680,401275805_.wav,0,1
2681,401828604_.wav,0,0
2682,401643312_.wav,1,1
2683,401881120_.wav,1,1
2684,401113621_.wav,0,1
2685,401745353_.wav,0,1
2686,401849818_.wav,0,0
2687,401356941_.wav,1,1
2688,401719558_.wav,0,0
2689,401557539_.wav,0,0
2690,401811766_.wav,0,1
2691,401586589_.wav,0,0
2692,401738027_.wav,1,1
2693,401226428_.wav,0,1
2694,401853314_.wav,0,1
2695,401588341_.wav,1,1
2696,401344160_.wav,1,1
2697,401166362_.wav,0,0
2698,401657212_.wav,0,0
2699,401604166_.wav,1,1
2700,401486186_.wav,1,1
2701,401594427_.wav,1,1
2702,401171325_.wav,1,1
2703,401760078_.wav,0,0
2704,401307012_.wav,0,0
2705,401650411_.wav,0,1
2706,401499167_.wav,1,1
2707,401628464_.wav,0,1
2708,401326620_.wav,0,1
2709,401251675_.wav,1,1
2710,401312605_.wav,0,0
2711,401195158_.wav,1,1
2712,401070917_.wav,1,1
2713,401201971_.wav,1,1
2714,401344508_.wav,0,0
2715,401847201_.wav,1,1
2716,401164445_.wav,0,1
2717,401849306_.wav,0,0
2718,401665617_.wav,1,0
2719,401617754_.wav,1,1
2720,401330120_.wav,1,1
2721,401541376_.wav,1,1
2722,401744628_.wav,1,1
2723,401528594_.wav,1,1
2724,401116795_.wav,0,0
2725,401715797_.wav,1,1
2726,401158904_.wav,1,1
2727,401850816_.wav,0,0
2728,401152126_.wav,1,1
2729,401324693_.wav,1,1
2730,401213331_.wav,1,1
2731,401393803_.wav,1,1
2732,401527442_.wav,0,0
2733,401546272_.wav,0,1
2734,401875752_.wav,0,1
2735,401677202_.wav,1,1
2736,401427087_.wav,0,1
2737,401152871_.wav,1,0
2738,401127545_.wav,0,1
2739,401868082_.wav,0,1
2740,401196263_.wav,1,1
2741,401090527_.wav,1,1
2742,401665549_.wav,1,0
2743,401695156_.wav,1,1
2744,401162226_.wav,0,0
2745,401793580_.wav,0,0
2746,401821195_.wav,1,1
2747,401399677_.wav,1,1
2748,401784972_.wav,1,1
2749,401618450_.wav,1,1
2750,401710444_.wav,1,1
2751,401567752_.wav,0,1
2752,401692377_.wav,0,1
2753,401860735_.wav,1,1
2754,401822034_.wav,1,1
2755,401156424_.wav,1,1
2756,401872465_.wav,1,1
2757,401778865_.wav,1,1
2758,401672883_.wav,0,1
2759,401833638_.wav,0,0
2760,401664502_.wav,1,1
2761,401352920_.wav,1,1
2762,401514262_.wav,1,1
2763,401185482_.wav,0,0
2764,401631310_.wav,0,0
2765,401128253_.wav,0,1
2766,401751815_.wav,1,1
2767,401877466_.wav,0,0
2768,401650900_.wav,0,0
2769,401816952_.wav,1,1
2770,401838175_.wav,1,1
2771,401787567_.wav,0,0
2772,401614245_.wav,0,0
2773,401322206_.wav,0,1
2774,401961464_.wav,0,0
2775,401264579_.wav,0,0
2776,401652935_.wav,1,0
2777,401645872_.wav,1,1
2778,401813704_.wav,1,1
2779,401187923_.wav,0,0
2780,401822854_.wav,1,1
2781,401175927_.wav,1,1
2782,401601589_.wav,1,0
2783,401514306_.wav,0,0
2784,401908133_.wav,0,1
2785,401638093_.wav,0,1
2786,401199066_.wav,1,1
2787,401313735_.wav,1,1
2788,401247452_.wav,1,1
2789,401632916_.wav,0,0
2790,401195483_.wav,0,0
2791,401145888_.wav,0,0
2792,401302677_.wav,1,0
2793,401796285_.wav,1,1
2794,401754817_.wav,0,0
2795,401250681_.wav,1,0
2796,401802573_.wav,1,1
2797,401626035_.wav,0,0
2798,401212502_.wav,0,1
2799,401833342_.wav,0,0
2800,401662086_.wav,1,1
2801,401773887_.wav,1,1
2802,401487125_.wav,1,1
2803,401623051_.wav,1,1
2804,401486158_.wav,1,1
2805,401619276_.wav,1,1
2806,401669330_.wav,1,1
2807,401793288_.wav,0,0
2808,401410238_.wav,0,1
2809,401451541_.wav,1,1
2810,401848034_.wav,1,0
2811,401744210_.wav,1,1
2812,401525316_.wav,0,0
2813,401831128_.wav,1,1
2814,401177773_.wav,1,1
2815,401524144_.wav,1,1
2816,401642158_.wav,0,0
2817,401281561_.wav,1,1
2818,401133229_.wav,1,1
2819,401886224_.wav,1,1
2820,401234369_.wav,0,1
2821,401648896_.wav,1,1
2822,401263319_.wav,1,1
2823,401524280_.wav,1,1
2824,401298324_.wav,0,0
2825,401189742_.wav,0,0
2826,401551509_.wav,0,1
2827,401416379_.wav,0,0
2828,401711907_.wav,1,1
2829,401857535_.wav,0,1
2830,401753219_.wav,1,1
2831,401314660_.wav,0,0
2832,401394909_.wav,1,1
2833,401270338_.wav,1,1
2834,401168688_.wav,1,1
2835,401141397_.wav,1,1
2836,401744930_.wav,0,1
2837,401416511_.wav,0,0
2838,401957628_.wav,1,1
2839,401365058_.wav,1,1
2840,401291440_.wav,1,1
2841,401753463_.wav,0,0
2842,401554704_.wav,0,1
2843,401677936_.wav,1,1
2844,401166487_.wav,1,1
2845,401267936_.wav,0,0
2846,401683008_.wav,0,1
2847,401132827_.wav,1,0
2848,401847706_.wav,0,1
2849,401846402_.wav,1,1
2850,401745837_.wav,0,0
2851,401330140_.wav,0,0
2852,401141214_.wav,0,1
2853,401295081_.wav,0,1
2854,401752015_.wav,1,1
2855,401771760_.wav,0,0
2856,401684110_.wav,1,1
2857,401258529_.wav,0,1
2858,401802244_.wav,0,0
2859,401632076_.wav,0,0
2860,401508022_.wav,1,1
2861,401742036_.wav,1,1
